Provider Id,Provider Name
450184,MEMORIAL HERMANN HOSPITAL SYSTEM
450187,TRINITY MEDICAL CENTER
450188,ETMC CLARKSVILLE
450192,HILL REGIONAL HOSPITAL
450193,ST LUKES EPISCOPAL HOSPITAL
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE
450196,PARIS REGIONAL MEDICAL CENTER
450200,WADLEY REGIONAL MEDICAL CENTER
450203,WEATHERFORD REGIONAL MEDICAL CENTER
450209,NORTHWEST TEXAS HOSPITAL
450210,ETMC CARTHAGE
450211,MEMORIAL HEALTH SYSTEM OF EAST TEXAS- LUFKIN
450213,UNIVERSITY HEALTH SYSTEM
450214,GULF COAST MEDICAL CENTER
450219,SCOTT & WHITE HOSPITAL-LLANO
450221,MOORE COUNTY HOSPITAL DISTRICT
450222,CONROE REGIONAL MEDICAL CENTER
450229,HENDRICK MEDICAL CENTER
450231,BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS
450234,COMANCHE COUNTY MEDICAL CENTER
450235,MEMORIAL HOSPITAL
450236,HOPKINS COUNTY MEMORIAL HOSPITAL
450237,CHRISTUS SANTA ROSA HOSPITAL
450241,FAITH COMMUNITY HOSPITAL
450243,HAMLIN MEMORIAL HOSPITAL
450253,BELLVILLE GENERAL HOSPITAL
450270,LAKE WHITNEY MEDICAL CENTER
450271,WISE REGIONAL HEALTH SYSTEM
450272,CENTRAL TEXAS MEDICAL CENTER
450280,BAYLOR MEDICAL CENTER AT GARLAND
450283,COZBY-GERMANY HOSPITAL
450289,HARRIS COUNTY HOSPITAL DISTRICT
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN
450293,FRIO REGIONAL HOSPITAL
450296,CLEVELAND REGIONAL MEDICAL CTR
450299,COLLEGE STATION MEDICAL CENTER
450306,STAMFORD MEMORIAL HOSPITAL
450324,TEXOMA MEDICAL CENTER
450330,OAKBEND MEDICAL CENTER
450340,SAN ANGELO COMMUNITY MEDICAL CENTER
450346,MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL
450347,HUNTSVILLE MEMORIAL HOSPITAL
450348,FALLS COMMUNITY HOSPITAL AND CLINIC
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL
450352,HUNT REGIONAL MEDICAL CENTER
450358,"METHODIST HOSPITAL,THE"
450369,CHILDRESS REGIONAL MEDICAL CENTER
450370,COLUMBUS COMMUNITY HOSPITAL
450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE
450373,EAST TEXAS MEDICAL CENTER MOUNT VERNON
450379,DALLAS MEDICAL CENTER
450388,METHODIST HOSPITAL
450389,EAST TEXAS MEDICAL CENTER ATHENS
450395,MEMORIAL MEDICAL CENTER LIVINGSTON
450399,BROWNFIELD REGIONAL MEDICAL CENTER
450400,PARKVIEW REGIONAL HOSPITAL
450403,MEDICAL CENTER OF MCKINNEY
450411,EASTLAND MEMORIAL HOSPITAL
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE
450422,BAYLOR MEDICAL CENTER AT UPTOWN
450424,SAN JACINTO METHODIST HOSPITAL
450431,ST DAVIDS MEDICAL CENTER
450438,COLORADO FAYETTE MEDICAL CENTER
450446,RIVERSIDE GENERAL HOSPITAL
450447,NAVARRO REGIONAL HOSPITAL
450451,GLEN ROSE MEDICAL CENTER
450460,TYLER COUNTY HOSPITAL
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS
450465,MATAGORDA REGIONAL MEDICAL CENTER
450469,TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ
450475,ETMC HENDERSON
450484,WOODLAND HEIGHTS MEDICAL CENTER
450489,MEDICAL ARTS HOSPITAL
450497,BOWIE MEMORIAL HOSPITAL
450498,STEPHENS MEMORIAL HOSPITAL
450508,MEMORIAL HOSPITAL
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS
450530,MAINLAND MEDICAL CENTER
450537,METHODIST RICHARDSON MEDICAL CENTER
450539,COVENANT HOSPITAL PLAINVIEW
450547,EAST TEXAS MEDICAL CENTER QUITMAN
450558,ABILENE REGIONAL MEDICAL CENTER
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE
450565,PALO PINTO GENERAL HOSPITAL
450571,SHANNON MEDICAL CENTER
450573,CHRISTUS JASPER MEMORIAL HOSPITAL
450580,EAST TEXAS MEDICAL CENTER CROCKETT
450584,WILBARGER GENERAL HOSPITAL
450586,SEYMOUR HOSPITAL
450587,BROWNWOOD REGIONAL MEDICAL CENTER
450591,ANGLETON-DANBURY MEDICAL CENTER
450596,LAKE GRANBURY MEDICAL CENTER
450597,CUERO COMMUNITY HOSPITAL
450604,HILL COUNTRY MEMORIAL HOSPITAL INC
450605,CARE REGIONAL MEDICAL CENTER
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER
450615,ATLANTA MEMORIAL HOSPITAL
450617,CLEAR LAKE REGIONAL MEDICAL CENTER
450620,DIMMIT COUNTY MEMORIAL HOSPITAL
450634,DENTON REGIONAL MEDICAL CENTER
450638,HOUSTON NORTHWEST MEDICAL CENTER
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD
450641,NOCONA GENERAL HOSPITAL
450643,DOCTORS HOSPITAL OF LAREDO
450644,WEST HOUSTON MEDICAL CENTER
450647,MEDICAL CITY DALLAS HOSPITAL
450651,MEDICAL CENTER OF PLANO
450653,SCENIC MOUNTAIN MEDICAL CENTER
450654,STARR COUNTY MEMORIAL HOSPITAL
450656,NACOGDOCHES MEDICAL CENTER
450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD
450659,PARK PLAZA HOSPITAL
450661,ODESSA REGIONAL HOSPITAL
450662,VALLEY REGIONAL MEDICAL CENTER
450668,SIERRA MEDICAL CENTER
450669,MEDICAL CENTER OF LEWISVILLE
450670,TOMBALL REGIONAL MEDICAL CENTER
450672,PLAZA MEDICAL CENTER OF FORT WORTH
450675,MEDICAL CENTER OF ARLINGTON
450677,HUGULEY HEALTH SYSTEM
450678,DOCTORS HOSPITAL
450683,RENAISSANCE HOSPITAL TERRELL
450684,MEMORIAL HERMANN NORTHEAST
450686,UNIVERSITY MEDICAL CENTER
450688,DALLAS REGIONAL MEDICAL CENTER
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER
450694,EL CAMPO MEMORIAL HOSPITAL
450697,SOUTHWEST GENERAL HOSPITAL
450698,LAMB HEALTHCARE CENTER
450702,LONGVIEW REGIONAL MEDICAL CENTER
450709,CHRISTUS ST JOHN HOSPITAL
450711,RIO GRANDE REGIONAL HOSPITAL
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER
450716,CYPRESS FAIRBANKS MEDICAL CENTER
450718,ROUND ROCK MEDICAL CENTER
450723,METHODIST CHARLTON MEDICAL CENTER
450730,BAYLOR MEDICAL CENTER AT CARROLLTON
450742,LAKE POINTE MEDICAL CENTER
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON
450746,KNOX COUNTY HOSPITAL
450747,PALESTINE REGIONAL MEDICAL CENTER
450749,EAST TEXAS MEDICAL CENTER TRINITY
450754,HAMILTON GENERAL HOSPITAL
450755,COVENANT HOSPITAL LEVELLAND
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY
450770,CENTRAL TEXAS HOSPITAL
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO
450774,TOPS SURGICAL SPECIALTY HOSPITAL
450775,KINGWOOD MEDICAL CENTER
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW
450788,"CORPUS CHRISTI MEDICAL CENTER,THE"
450795,ST ANTHONY'S HOSPITAL
450796,NORTHWEST TEXAS SURGERY CENTER
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM
450803,DOCTORS HOSPITAL TIDWELL
450804,TEXAS ORTHOPEDIC HOSPITAL
450808,NORTHWEST HILLS SURGICAL HOSPITAL
450809,NORTH AUSTIN MEDICAL CENTER
450813,COMMUNITY GENERAL HOSPITAL
450820,METHODIST SUGAR LAND HOSPITAL
450822,LAS COLINAS MEDICAL CENTER
450824,HEART HOSPITAL OF AUSTIN
450825,CORNERSTONE REGIONAL HOSPITAL
450827,KELL WEST REGIONAL HOSPITAL
450828,CHRISTUS SPOHN HOSPITAL ALICE
450832,CHRISTUS ST CATHERINE HOSPITAL
450833,ENNIS REGIONAL MEDICAL CENTER
450834,"PHYSICIANS CENTRE,THE"
450839,SHELBY REGIONAL MEDICAL CENTER
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN
450841,BROWNSVILLE SURGICAL HOSPITAL
450844,METHODIST WILLOWBROOK HOSPITAL
450845,EL PASO SPECIALTY HOSPITAL
450847,MEMORIAL HERMANN KATY HOSPITAL
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL
450851,BAYLOR HEART AND VASCULAR HOSPITAL
450853,BAYLOR MEDICAL CENTER AT FRISCO
450855,HARLINGEN MEDICAL CENTER
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL
450860,SUGAR LAND SURGICAL HOSPITAL LLP
450862,ST LUKE'S THE WOODLANDS HOSPITAL
450864,TEXAS SPINE AND JOINT HOSPITAL
450865,SETON SOUTHWEST HOSPITAL
450867,SETON  NORTHWEST HOSPITAL
450869,DOCTORS HOSPITAL AT RENAISSANCE
450871,AUSTIN SURGICAL HOSPITAL
450872,USMD HOSPITAL AT ARLINGTON L P
450874,IRVING COPPELL SURGICAL HOSPITAL LLP
450875,QUAIL CREEK SURGICAL HOSPITAL
450876,LUBBOCK HEART HOSPITAL LP
450877,"EAST EL PASO PHYSICIANS MEDICAL CENTER, LLC"
450878,TEXSAN HEART HOSPITAL
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB
450884,EAST TEXAS MEDICAL CENTER - GILMER
450885,CENTENNIAL MEDICAL CENTER
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN
450893,NORTH TEXAS HOSPITAL
450894,PINE CREEK MEDICAL CENTER LLP
460001,UTAH VALLEY REGIONAL MEDICAL CENTER
460003,SALT LAKE REGIONAL MEDICAL CENTER
460004,MCKAY DEE HOSPITAL CENTER
460005,OGDEN REGIONAL MEDICAL CENTER
460006,LDS HOSPITAL
460007,VALLEY VIEW MEDICAL CENTER
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS
460010,INTERMOUNTAIN MEDICAL CENTER
460011,CASTLEVIEW HOSPITAL
460013,MOUNTAIN VIEW HOSPITAL
460014,MOUNTAIN WEST MEDICAL CENTER
460015,LOGAN REGIONAL HOSPITAL
460017,BRIGHAM CITY COMMUNITY HOSPITAL
460019,UINTAH BASIN MEDICAL CENTER
460021,DIXIE REGIONAL MEDICAL CENTER
460023,AMERICAN FORK HOSPITAL
460026,SEVIER VALLEY MEDICAL CENTER
460030,ASHLEY VALLEY MEDICAL CENTER
460035,BEAVER VALLEY HOSPITAL
460041,DAVIS HOSPITAL AND MEDICAL CENTER
460042,LAKEVIEW HOSPITAL
460044,ALTA VIEW HOSPITAL
460047,ST MARKS HOSPITAL
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL
460051,JORDAN VALLEY MEDICAL CENTER
460052,TIMPANOGOS REGIONAL HOSPITAL
460054,CACHE VALLEY SPECIALITY HOSPITAL
460057,PARK CITY MEDICAL CENTER
460058,RIVERTON HOSPITAL
470001,CENTRAL VERMONT MEDICAL CENTER
470003,FLETCHER ALLEN HOSPITAL OF VERMONT
470005,RUTLAND REGIONAL MEDICAL CENTER
470011,BRATTLEBORO MEMORIAL HOSPITAL
470012,SOUTHWESTERN VERMONT MEDICAL CENTER
470024,NORTHWESTERN MEDICAL CENTER INC
490001,NORTON COMMUNITY HOSPITAL
490002,RUSSELL COUNTY MEDICAL CENTER
490004,ROCKINGHAM MEMORIAL HOSPITAL
490005,WINCHESTER MEDICAL CENTER INC
490007,SENTARA NORFOLK GENERAL HOSPITAL
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER
490011,BON SECOURS - DEPAUL MEDICAL CENTER
490012,LEE REGIONAL MEDICAL CENTER
490013,HALIFAX REGIONAL HOSPITAL
490017,BON SECOURS MARYVIEW MEDICAL CENTER
490018,AUGUSTA HEALTH
490019,CULPEPER REGIONAL HOSPITAL
490020,JOHN RANDOLPH MEDICAL CENTER
490021,"CENTRA  HEALTH, INC"
490022,"MARY WASHINGTON HOSPITAL, INC"
490023,"THE FAUQUIER HOSPITAL, INC"
490024,CARILION ROANOKE MEMORIAL CENTER
490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS
490033,WARREN MEMORIAL HOSPITAL
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL
490038,SMYTH COUNTY COMMUNITY HOSPITAL
490040,INOVA ALEXANDRIA HOSPITAL
490041,MARY IMMACULATE HOSPITAL
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER
490043,INOVA LOUDOUN HOSPITAL
490044,SENTARA OBICI HOSPITAL
490045,PRINCE WILLIAM HOSPITAL
490046,SENTARA LEIGH HOSPITAL
490048,LEWISGALE MEDICAL CENTER
490050,VIRGINIA HOSPITAL CENTER - ARLINGTON
490052,RIVERSIDE REGIONAL MEDICAL CENTER
490053,JOHNSTON MEMORIAL HOSPITAL
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL
490059,BON SECOURS - ST MARYS HOSPITAL OF RICHMOND
490060,CLINCH VALLEY MEDICAL CENTER
490063,INOVA FAIRFAX HOSPITAL
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER
490067,SOUTHSIDE REGIONAL MEDICAL CENTER
490069,BON SECOURS - MEMORIAL REGIONAL MEDICAL
490075,DANVILLE REGIONAL MEDICAL CENTER
490077,MARTHA JEFFERSON HOSPITAL
490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL
490088,BEDFORD MEMORIAL HOSPITAL
490089,CARILION FRANKLIN MEMORIAL HOSPITAL
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC"
490092,SOUTHAMPTON MEMORIAL HOSPITAL
490093,SENTARA CAREPLEX HOSPITAL
490094,BON SECOURS - RICHMOND COMMUNITY HOSPITAL
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER
490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC"
490101,INOVA FAIR OAKS HOSPITAL
490107,RESTON HOSPITAL CENTER
490109,EASTERN STATE HOSPITAL
490110,LEWISGALE HOSPITAL MONTGOMERY
490111,WYTHE COUNTY COMMUNITY HOSPITAL
490112,CJW MEDICAL CENTER
490113,SENTARA POTOMAC HOSPITAL
490114,WELLMONT LONESOME PINE HOSPITAL
490115,TWIN COUNTY REGIONAL HOSPITAL
490116,LEWISGALE HOSPITAL PULASKI
490117,CARILION TAZEWELL COMMUNITY HOSPITAL
490118,HENRICO DOCTORS' HOSPITAL
490119,SENTARA PRINCESS ANNE HOSPITAL
490120,CHESAPEAKE REGIONAL MEDICAL CENTER
490122,INOVA MOUNT VERNON HOSPITAL
490123,RAPPAHANNOCK GENERAL HOSPITAL
490126,LEWISGALE HOSPITAL ALLEGHANY
490127,BUCHANAN GENERAL HOSPITAL
490130,RIVERSIDE WALTER REED HOSPITAL
490135,CATAWBA HOSPITAL
490136,BON SECOURS - ST FRANCIS MEDICAL CENTER
490140,"STAFFORD HOSPITAL, LLC"
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER
490142,UVA HEALTH SCIENCES CENTER
500001,NORTHWEST HOSPITAL
500002,PROVIDENCE ST MARY MEDICAL CENTER
500003,SKAGIT VALLEY HOSPITAL
500005,VIRGINIA MASON MEDICAL CENTER
500007,ISLAND HOSPITAL
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR
500011,HIGHLINE MEDICAL CENTER
500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT
500015,AUBURN REGIONAL MEDICAL CENTER
500016,CENTRAL WASHINGTON HOSPITAL
500019,PROVIDENCE CENTRALIA HOSPITAL
500021,SAINT CLARE HOSPITAL
500024,PROVIDENCE ST PETER HOSPITAL
500025,SWEDISH MEDICAL CENTER/CHERRY HILL
500026,SWEDISH EDMONDS HOSPITAL
500027,SWEDISH MEDICAL CENTER
500030,ST JOSEPH MEDICAL CENTER
500031,GRAYS HARBOR COMMUNITY HOSPITAL
500033,SAMARITAN HOSPITAL
500036,YAKIMA VALLEY MEMORIAL HOSPITAL
500037,TOPPENISH COMMUNITY HOSPITAL
500039,HARRISON MEDICAL CENTER
500041,PEACHEALTH ST JOHN MEDICAL CENTER
500044,DEACONESS HOSPITAL
500049,WALLA WALLA GENERAL HOSPITAL
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER
500051,OVERLAKE HOSPITAL MEDICAL CENTER
500053,KENNEWICK GENERAL HOSPITAL
500054,PROVIDENCE SACRED HEART MEDICAL CENTER
500058,KADLEC REGIONAL MEDICAL CENTER
500060,CASCADE VALLEY HOSPITAL
500064,HARBORVIEW MEDICAL CENTER
500072,OLYMPIC MEDICAL CENTER
500077,PROVIDENCE HOLY FAMILY HOSPITAL
500079,MULTICARE GOOD SAMARITAN HOSPITAL
500084,VALLEY GENERAL HOSPITAL
500088,VALLEY MEDICAL CENTER
500108,ST JOSEPH MEDICAL CENTER
500119,VALLEY HOSPITAL
500124,EVERGREEN HOSPITAL MEDICAL CENTER
500129,TACOMA GENERAL ALLENMORE HOSPITAL
500139,CAPITAL MEDICAL CENTER
500141,ST FRANCIS COMMUNITY HOSPITAL
500148,WENATCHEE VALLEY HOSPITAL
500150,LEGACY SALMON CREEK MEDICAL CENTER
500151,ST ANTHONY HOSPITAL
510001,WEST VIRGINIA UNIVERSITY HOSPITALS
510002,GREENBRIER VALLEY MEDICAL CENTER
510006,UNITED HOSPITAL CENTER
510007,ST MARY'S MEDICAL CENTER
510008,CITY HOSPITAL
510012,PLEASANT VALLEY HOSPITAL
510013,REYNOLDS MEMORIAL HOSPITAL
510018,JACKSON GENERAL HOSPITAL
510022,CHARLESTON AREA MEDICAL CENTER
510023,WEIRTON MEDICAL CENTER
510024,MONONGALIA COUNTY GENERAL HOSPITAL
510029,THOMAS MEMORIAL HOSPITAL
510030,DAVIS MEMORIAL HOSPITAL
510031,ST FRANCIS HOSPITAL
510033,ST JOSEPHS HEALTHCARE SYSTEM
510038,STONEWALL JACKSON MEM HOSP
510039,OHIO VALLEY MEDICAL CENTER
510046,PRINCETON COMMUNITY HOSPITAL
510047,FAIRMONT GENERAL HOSPITAL
510048,LOGAN REGIONAL MEDICAL CENTER
510050,WHEELING HOSPITAL
510053,ST JOSEPH HOSPITAL
510055,CABELL-HUNTINGTON HOSPITAL INC
510058,CAMDEN CLARK MEDICAL CENTER
510062,BECKLEY ARH HOSPITAL
510070,RALEIGH GENERAL HOSPITAL
510071,BLUEFIELD REGIONAL MEDICAL CENTER
510072,WETZEL COUNTY HOSPITAL
510077,WILLIAMSON MEMORIAL HOSPITAL
510082,SUMMERSVILLE REGIONAL MEDICAL CENTER
510085,CAMC TEAYS VALLEY HOSPITAL
510086,WELCH COMMUNITY HOSPITAL
520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT
520004,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC"
520008,WAUKESHA MEMORIAL HOSPITAL
520009,ST ELIZABETH HSPTL
520011,LAKEVIEW MED CENTER
520013,SACRED HEART HSPTL
520017,ST JOSEPHS HSPTL
520019,MINISTRY ST MARYS HOSPITAL
520021,UNITED HSPTL SYS
520027,"COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC"
520028,THE MONROE CLINIC
520030,ASPIRUS WAUSAU HOSPITAL
520033,RIVERVIEW HSPTL ASSOC
520034,AURORA MED CTR MANITOWOC CTY
520035,AURORA SHEBOYGAN MEM MED CTR
520037,MINISTRY SAINT JOSEPH'S HOSPITAL
520038,AURORA MED CENTER-WASHINGTON COUNTY
520041,DIVINE SAVIOR HLTHCARE
520044,ST NICHOLAS HOSPITAL
520045,THEDA CLARK MED CTR
520048,MERCY MED CTR OF OSHKOSH
520049,BELLIN MEMORIAL HSPTL
520051,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS)
520057,ST CLARE HSPTL HLTH SVCS
520059,AURORA MEMORIAL HSPTL BURLINGTON
520062,OCONOMOWOC MEM HSPTL
520063,ST JOSEPHS COM HSPTL WEST BEND
520066,MERCY HLTH SYS CORP
520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL
520071,FORT HEALTHCARE
520075,ST VINCENT HSPTL
520076,BEAVER DAM COM HSPTL
520078,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS
520083,ST MARY'S HOSPITAL
520087,GUNDERSEN LUTH MED CTR
520088,ST AGNES HSPTL
520089,MERITER HSPTL
520091,HOWARD YOUNG MED CTR
520095,SAUK PRAIRIE MEM HSPTL
520096,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS
520097,ST MARYS HSPTL MED CTR
520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY
520100,BELOIT MEM HSPTL
520102,AURORA LAKELAND MED CTR
520103,COMMUNITY MEM HSPTL
520107,HOLY FAMILY MEMORIAL INC
520109,"MILE BLUFF MEDICAL CENTER, INC"
520113,BAY AREA MED CTR
520116,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR
520136,"WHEATON FRANCISCAN, INC- ST JOSEPH"
520138,AURORA ST LUKES MEDICAL CENTER
520139,AURORA WEST ALLIS MEDICAL CENTER
520160,APPLETON MED CTR
520170,WHEATON FRANCISCAN INC - ELMBROOK MEMORIAL
520177,FROEDTERT MEM LUTHERAN HSPTL
520189,AURORA MED CTR KENOSHA
520193,AURORA BAYCARE MED CTR
520194,ORTHOPAEDIC HSPTL OF WI
520196,OAK LEAF SURGCL HSPTL
520198,AURORA MED CTR OSHKOSH
520202,ST CLARE'S HOSPITAL OF WESTON INC
520204,"WHEATON FRANCISCAN HEALTHCARE- FRANKLIN, INC"
520205,"MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL, LLC"
520206,AURORA MEDICAL CENTER
520207,AURORA MEDICAL CENTER
530002,CAMPBELL COUNTY MEMORIAL HOSPITAL
530006,SHERIDAN MEMORIAL HOSPITAL
530008,RIVERTON MEMORIAL HOSPITAL
530010,LANDER REGIONAL HOSPITAL
530011,MEMORIAL HOSPITAL SWEETWATER COUNTY
530012,WYOMING MEDICAL CENTER
530014,CHEYENNE REGIONAL MEDICAL CENTER
530015,ST JOHNS MEDICAL CENTER
530025,IVINSON MEMORIAL HOSPITAL
530032,EVANSTON REGIONAL HOSPITAL
530033,MOUNTAIN VIEW REGIONAL HOSPITAL
670002,SOUTH HAMPTON COMMUNITY HOSPITAL
670004,ST MARKS MEDICAL CENTER
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD
670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER
670008,HOUSTON PHYSICIANS' HOSPITAL
670012,FOUNDATION SURGICAL HOSPITAL
670018,DOCTORS DIAGNOSTIC HOSPITAL
670019,UNIVERSITY GENERAL HOSPITAL
670023,METHODIST MANSFIELD MEDICAL CENTER
670024,NORTH CYPRESS MEDICAL CENTER
670025,THE HEART HOSPITAL BAYLOR PLANO
670029,FIRST STREET HOSPITAL LP
670031,ST LUKE'S PATIENTS MEDICAL CENTER
670034,SCOTT & WHITE HOSPITAL-ROUND ROCK
670041,SETON MEDICAL CENTER WILLIAMSON
670043,CEDAR PARK REGIONAL MEDICAL CENTER
670044,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL
670046,USMD HOSPITAL  AT FORT WORTH LP
670047,SIERRA PROVIDENCE EAST MEDICAL CENTER
670049,NORTH CENTRAL SURGICAL CENTER LLP
670050,TRUSTPOINT HOSPITAL
670052,DOCTORS HOSPITAL
670053,ST LUKE'S SUGAR LAND HOSPITAL
670054,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO
670055,METHODIST STONE OAK HOSPITAL
670056,SETON MEDICAL CENTER HAYS
670059,ST LUKES LAKESIDE HOSPITAL
670060,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE
670061,SOUTH TEXAS SURGICAL HOSPITAL
670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND
670069,METHODIST MCKINNEY HOSPITAL
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON
670072,"WESTBURY COMMUNITY HOSPITAL, LLC"
670073,METHODIST HOSPITAL FOR SURGERY
670075,"ST LUKE'S HOSPITAL AT THE VINTAGE, LLC"
670076,HERITAGE PARK SURGICAL HOSPITAL
670077,METHODIST WEST HOUSTON HOSPITAL
